row_id,car_name,mileage,price,type,category,quantity,sales,order_date,profit,country,ship_date,state,region,discount
210,Chevrolet Silverado,598,3754251,Petrol,Pickup Truck,12,60068016,2024-09-21,13604215.86,USA,2024-10-26,Arkansas,West,24.72
211,Tesla Model S,239,11651746,EV,Sedan,20,74147479,2021-07-22,14212271.17,USA,2022-01-25,Michigan,West,22.19
212,Ford F-150,321,5162032,Diesel,Pickup Truck,20,154860960,2024-08-18,15899730.5,USA,2024-08-21,Colorado,North,21.83
213,Nissan Altima,453,10379552,Diesel,Sedan,16,132858265,2022-09-10,28427787.07,USA,2023-02-12,Kentucky,North,16.73
214,Ford F-150,215,2893827,EV,Pickup Truck,3,13022221,2018-08-07,1463669.01,USA,2021-07-22,Connecticut,North,20.94
215,Toyota Corolla,507,9893581,EV,Sedan,25,247339525,2023-07-12,44563597.49,USA,2023-08-29,North Carolina,North,14.09
216,Chevrolet Silverado,388,2907855,EV,Pickup Truck,14,27139988,2021-09-26,6051658.91,USA,2021-09-27,New Mexico,West,17.35
217,Audi Q7,476,21250731,Diesel,SUV,5,33204267,2023-02-09,6764509.74,USA,2023-10-19,Indiana,East,16.23
218,Nissan Altima,522,14682495,EV,Sedan,1,11745996,2018-03-05,1110134.7,USA,2018-06-22,Rhode Island,South,21.96
219,Honda Civic,441,2782370,EV,Sedan,11,30606070,2019-08-02,6696729.47,USA,2023-07-21,Utah,East,0.58
220,Hyundai Sonata,333,10746751,EV,Sedan,8,68779206,2024-04-15,13547860.55,USA,2024-11-05,Montana,South,13.03
221,BMW 3 Series,103,4457460,Diesel,Sedan,1,1782984,2018-11-26,407879.57,USA,2022-11-21,Missouri,North,12.54
222,Ford Mustang,256,14227294,Petrol,Coupe,21,149386595,2019-02-06,15174344.68,USA,2023-03-14,Iowa,North,2.88
223,Toyota Corolla,124,13670195,EV,Sedan,22,300744290,2018-02-07,39177948.08,USA,2024-06-30,Minnesota,South,23.07
224,Ford Mustang,496,16159444,Diesel,Coupe,23,92916807,2021-12-10,21503476.35,USA,2023-04-09,Minnesota,South,20.35
225,Ford F-150,348,14387258,Petrol,Pickup Truck,18,388455966,2023-02-16,91194721.51,USA,2024-10-09,Wisconsin,East,1.71
226,BMW 3 Series,105,21134931,EV,Sedan,16,67631779,2020-07-12,7618799.07,USA,2022-07-19,Indiana,West,7.93
227,Nissan Altima,128,9835915,Petrol,Sedan,12,94424784,2022-08-23,15948127.48,USA,2022-10-15,Arizona,West,11.02
228,Hyundai Sonata,583,10294362,Petrol,Sedan,1,8235489,2019-11-22,859436.66,USA,2019-11-28,Washington,East,13.31
229,Chevrolet Silverado,510,11810935,EV,Pickup Truck,11,173227058,2022-03-19,20951896.48,USA,2023-07-14,North Carolina,East,3.67
230,Tesla Model S,255,14261685,Petrol,Sedan,18,163361129,2018-03-01,12512219.11,USA,2023-02-23,North Carolina,East,9.5
231,Tesla Model S,364,16333243,Diesel,Sedan,25,259847052,2019-01-02,52596541.83,USA,2019-10-18,Pennsylvania,South,19.79
232,Hyundai Sonata,298,12915915,Petrol,Sedan,15,154990980,2023-09-15,27672669.81,USA,2024-10-27,Utah,West,21.76
233,BMW 3 Series,228,1937875,EV,Sedan,15,11627253,2018-02-28,2106110.75,USA,2023-09-28,Nebraska,South,11.05
234,Toyota Corolla,358,11275176,EV,Sedan,18,202953168,2022-04-19,39317199.45,USA,2023-11-04,Ohio,West,13.38
235,Honda Civic,526,3867485,Diesel,Sedan,15,58012275,2022-03-30,12772143.16,USA,2023-05-24,North Carolina,West,5.05
236,Audi Q7,128,8221851,Diesel,SUV,7,17985299,2023-11-25,1798261.16,USA,2024-08-31,New Hampshire,East,6.74
237,Honda Civic,300,14313883,EV,Sedan,15,214708245,2024-02-15,13907355.71,USA,2024-08-25,Montana,North,5.17
238,Honda Civic,155,961851,EV,Sedan,7,3366478,2021-02-09,553473.47,USA,2022-09-19,Louisiana,South,17.19
239,Tesla Model S,516,12556178,EV,Sedan,23,91888399,2020-10-02,8821827.36,USA,2022-09-24,North Dakota,North,2.22
240,BMW 3 Series,497,735076,Petrol,Sedan,10,2940306,2024-04-25,627831.96,USA,2024-06-20,Montana,West,2.31
241,Nissan Altima,323,2872980,EV,Sedan,22,50564448,2019-12-03,3483760.16,USA,2024-11-11,South Dakota,North,16.59
242,Honda Civic,134,2002426,Diesel,Sedan,3,6007278,2018-07-06,838462.77,USA,2020-06-13,New York,South,23.78
243,Ford F-150,272,3760133,EV,Pickup Truck,9,50761795,2022-05-15,11352825.55,USA,2022-06-06,Oregon,East,1.18
244,Toyota Corolla,231,1376929,Diesel,Sedan,10,6884645,2020-06-11,1684385.29,USA,2022-07-27,Missouri,West,14.62
245,Toyota Corolla,228,10509275,Petrol,Sedan,12,63055650,2020-01-26,14751392.51,USA,2020-04-25,Illinois,East,12.71
246,Hyundai Sonata,262,6495622,EV,Sedan,14,72750966,2019-11-27,18018104.33,USA,2020-06-24,Rhode Island,North,10.66
247,Honda Civic,571,3151750,EV,Sedan,17,53579750,2018-09-18,8375366.78,USA,2019-12-09,Indiana,West,15.94
248,Chevrolet Silverado,339,11274691,Diesel,Pickup Truck,16,120263376,2020-10-19,19597520.56,USA,2022-11-22,California,North,7.06
249,Ford F-150,199,14331993,EV,Pickup Truck,19,408461800,2022-08-30,65236512.9,USA,2024-01-17,Colorado,East,13.57
250,Tesla Model S,328,14716681,Diesel,Sedan,12,112381928,2022-01-23,13695888.99,USA,2022-02-19,Georgia,West,4.22
251,BMW 3 Series,132,13387134,EV,Sedan,21,56225962,2020-02-29,12759801.24,USA,2023-07-26,Vermont,South,11.74
252,BMW 3 Series,292,14325007,Petrol,Sedan,10,57300030,2022-07-12,12165163.93,USA,2023-03-03,Idaho,South,0.07
253,Hyundai Sonata,542,6527786,EV,Sedan,3,15666686,2019-07-09,2032339.32,USA,2021-11-16,New Jersey,North,20.4
254,Toyota Corolla,427,12176472,EV,Sedan,4,48705888,2023-03-09,10505728.27,USA,2024-02-21,Louisiana,East,13.83
255,Toyota Corolla,271,12396851,Petrol,Sedan,6,74381106,2018-11-24,16326511.31,USA,2019-07-06,Montana,South,1.32
256,Chevrolet Silverado,263,10509171,Petrol,Pickup Truck,10,140122284,2023-09-23,15859391.51,USA,2023-10-15,Colorado,East,3.92
257,Nissan Altima,119,3313089,EV,Sedan,4,10601884,2019-06-02,1514730.83,USA,2023-02-11,Alabama,East,19.02
258,Chevrolet Silverado,274,13315650,Diesel,Pickup Truck,3,53262601,2018-07-16,6025064.66,USA,2020-06-22,Massachusetts,North,8.36
259,Hyundai Sonata,470,13245445,EV,Sedan,17,90069026,2020-05-30,6799131.81,USA,2024-05-21,South Dakota,North,17.88
260,Hyundai Sonata,402,8905730,Petrol,Sedan,25,178114600,2018-09-04,32097493.87,USA,2018-11-26,Kentucky,East,24.37
261,Ford Mustang,295,4734907,EV,Coupe,16,37879257,2024-08-27,5708385.57,USA,2024-10-03,New Hampshire,South,0.69
262,Tesla Model S,578,8359444,Diesel,Sedan,3,7979469,2020-11-04,1161757.73,USA,2024-07-22,Idaho,South,18.3
263,Ford F-150,469,6774486,Petrol,Pickup Truck,11,111779019,2019-12-04,27708077.06,USA,2023-02-04,Rhode Island,South,10.75
264,Ford Mustang,325,8772568,Petrol,Coupe,11,48249128,2022-02-14,8487123.07,USA,2024-07-14,North Dakota,East,23.49
265,Honda Civic,525,1291275,Petrol,Sedan,5,3228187,2020-08-23,677702.8,USA,2023-10-18,Connecticut,South,18.48
266,Tesla Model S,459,14057106,Petrol,Sedan,2,17890863,2018-03-17,2153764.47,USA,2020-12-04,Virginia,South,9.1
267,Audi Q7,463,14608683,EV,SUV,13,59347775,2018-07-31,11070402.34,USA,2023-07-12,Washington,South,16.73
268,Hyundai Sonata,567,9832977,Diesel,Sedan,15,117995724,2024-10-25,6888139.08,USA,2024-10-30,Hawaii,South,18.18
269,Chevrolet Silverado,158,6027167,EV,Pickup Truck,14,56253565,2021-01-25,6523665.54,USA,2024-08-05,Virginia,West,14.68
270,Ford F-150,308,7429348,Diesel,Pickup Truck,15,167160330,2019-12-22,28350415.67,USA,2020-01-30,Alabama,East,4.77
271,Toyota Corolla,369,14872643,Diesel,Sedan,15,223089645,2019-01-02,39835754.81,USA,2022-05-19,Louisiana,East,22.55
272,Toyota Corolla,535,5646160,EV,Sedan,6,33876960,2023-09-09,6501653.79,USA,2023-09-18,Texas,North,15.15
273,Hyundai Sonata,464,2355778,Petrol,Sedan,9,16961601,2024-10-14,1797646.03,USA,2024-11-28,Michigan,East,8.59
274,Audi Q7,258,6705702,Diesel,SUV,19,39815108,2023-09-21,7872087.35,USA,2024-03-04,Oklahoma,North,2.65
275,Toyota Corolla,468,9272326,Petrol,Sedan,12,111267912,2022-02-27,22211898.92,USA,2023-06-10,Florida,West,6.8
276,Ford Mustang,538,2053039,EV,Coupe,24,24636470,2024-06-29,3299661.51,USA,2024-09-12,California,West,14.93
277,Chevrolet Silverado,109,3444085,Diesel,Pickup Truck,5,22960572,2022-11-24,4846864.24,USA,2024-07-11,Massachusetts,East,16.35
278,Audi Q7,389,13943896,Diesel,SUV,10,43574675,2018-04-17,6788404.02,USA,2024-09-29,Utah,North,1.54
279,Ford F-150,439,3906696,Petrol,Pickup Truck,5,29300220,2019-12-22,7262240.6,USA,2020-01-28,South Carolina,South,20.72
280,Chevrolet Silverado,359,8548235,Petrol,Pickup Truck,17,193759995,2024-03-24,22995737.63,USA,2024-11-10,Rhode Island,North,24.09
281,Ford F-150,395,11032036,Petrol,Pickup Truck,22,364057188,2019-09-15,46649357.31,USA,2022-10-14,Alabama,South,12.42
282,Ford Mustang,585,1948221,Petrol,Coupe,9,4383498,2021-11-27,931806.81,USA,2024-02-14,Iowa,South,11.44
283,Ford Mustang,163,7042850,Diesel,Coupe,1,3521425,2023-11-25,760775.19,USA,2024-10-28,North Dakota,East,23.92
284,Chevrolet Silverado,476,1635998,EV,Pickup Truck,9,19631980,2022-02-05,4455618.99,USA,2022-03-20,Minnesota,West,23.33
285,Toyota Corolla,465,11492599,Diesel,Sedan,14,160896386,2019-12-09,39291164.83,USA,2022-03-01,Montana,South,5.9
286,Audi Q7,493,21480028,Diesel,SUV,9,60412581,2018-01-31,9241404.88,USA,2018-04-22,Maine,East,13.48
287,BMW 3 Series,454,6033757,EV,Sedan,13,15687769,2021-11-02,3351291.84,USA,2022-09-17,Texas,South,3.69
288,BMW 3 Series,118,493116,Petrol,Sedan,11,2169710,2019-08-13,356144.43,USA,2022-03-20,Alaska,East,7.65
289,BMW 3 Series,245,8154630,Diesel,Sedan,13,21202038,2021-07-29,1875812.22,USA,2022-02-11,New Mexico,West,8.88
290,Audi Q7,152,19257491,Diesel,SUV,1,6017966,2018-08-22,543997.27,USA,2022-08-15,Connecticut,East,15.55
291,Audi Q7,238,16324467,EV,SUV,12,61216752,2023-01-31,4566885.29,USA,2023-09-10,North Dakota,North,12.36
292,Ford F-150,433,6114406,EV,Pickup Truck,9,82544481,2019-04-03,18543851.1,USA,2024-10-09,West Virginia,South,17.64
293,BMW 3 Series,418,14261185,EV,Sedan,20,114089484,2023-04-16,18457218.29,USA,2023-05-05,Alabama,South,21.04
294,Honda Civic,198,7961187,EV,Sedan,23,183107301,2019-05-26,38167049.13,USA,2023-11-07,Missouri,South,2.76
295,Tesla Model S,536,2130615,EV,Sedan,16,21693537,2019-08-27,5162605.9,USA,2024-07-24,Colorado,South,19.58
296,Ford F-150,121,9299797,Petrol,Pickup Truck,3,41849086,2019-08-18,8335285.97,USA,2023-01-15,Utah,North,19.16
297,BMW 3 Series,567,21175917,EV,Sedan,23,194818436,2024-01-20,39466064.24,USA,2024-05-17,New Mexico,South,7.14
298,BMW 3 Series,474,7742179,Petrol,Sedan,4,12387487,2022-07-07,1358622.78,USA,2022-11-12,New Jersey,South,13.92
299,BMW 3 Series,498,446008,Petrol,Sedan,13,2319244,2024-10-18,212545.31,USA,2024-11-13,Georgia,East,14.78
300,Chevrolet Silverado,557,8718797,EV,Pickup Truck,10,58125318,2021-02-05,7273083.61,USA,2023-10-02,California,South,0.65
301,BMW 3 Series,138,10942311,EV,Sedan,22,48146168,2021-02-18,7441947.03,USA,2022-02-08,Utah,West,11.25
302,Tesla Model S,499,15072388,Petrol,Sedan,21,201421913,2024-01-12,48089735.74,USA,2024-01-29,Hawaii,North,1.02
303,Tesla Model S,346,11340441,Petrol,Sedan,20,72166444,2020-05-22,12139758.43,USA,2024-05-23,Virginia,West,10.64
304,Ford Mustang,190,3281282,Diesel,Coupe,21,34453465,2019-06-08,5677375.0,USA,2021-05-30,Arkansas,North,7.78
305,Hyundai Sonata,557,8933327,Diesel,Sedan,5,35733308,2023-05-21,2370793.65,USA,2023-06-01,Oklahoma,East,17.02
306,Ford F-150,230,3201994,Petrol,Pickup Truck,25,60037387,2020-05-03,7157151.25,USA,2022-03-24,Montana,East,9.39
307,Audi Q7,511,3861112,Diesel,SUV,1,1206597,2018-08-14,109925.87,USA,2022-02-20,Kansas,North,19.61
308,Chevrolet Silverado,114,7476342,Petrol,Pickup Truck,13,129589933,2019-01-06,14528781.4,USA,2022-03-15,North Carolina,South,2.75
309,Audi Q7,162,21242363,EV,SUV,20,132764770,2019-07-10,18534265.27,USA,2021-01-07,Washington,East,12.48
310,Nissan Altima,272,6116912,Petrol,Sedan,22,53828825,2021-02-10,7540914.0,USA,2024-06-28,Wisconsin,West,23.01
311,Toyota Corolla,221,10179621,EV,Sedan,8,40718484,2021-03-22,3286685.88,USA,2023-09-27,Arizona,South,10.86
312,Honda Civic,161,1206862,EV,Sedan,13,15689206,2024-01-26,2633232.3,USA,2024-03-05,Wisconsin,South,12.11
313,Ford F-150,124,819024,Petrol,Pickup Truck,11,13513896,2018-02-28,2170573.1,USA,2021-10-25,Michigan,East,23.28
314,Ford F-150,115,1160467,Diesel,Pickup Truck,10,8703502,2020-07-27,1085991.0,USA,2023-03-02,Pennsylvania,West,6.41
315,Ford F-150,442,8393339,EV,Pickup Truck,21,264390178,2019-05-24,31092136.5,USA,2019-07-09,Kansas,South,11.12
316,BMW 3 Series,532,11030214,Diesel,Sedan,17,75005455,2023-09-30,8856034.45,USA,2024-04-18,Alabama,East,16.18
317,Tesla Model S,489,3726609,Petrol,Sedan,17,40315141,2018-08-25,6719761.37,USA,2019-05-30,Idaho,South,19.76
318,Chevrolet Silverado,565,5774960,Diesel,Pickup Truck,24,92399371,2021-04-02,6309840.36,USA,2024-10-11,Mississippi,East,13.68
319,Ford Mustang,321,2026323,Petrol,Coupe,17,17223750,2018-03-13,2815881.85,USA,2021-01-02,Arkansas,North,20.68
320,Audi Q7,495,12879763,Petrol,SUV,20,80498520,2024-09-02,9045911.6,USA,2024-09-06,Louisiana,West,21.2
321,Ford Mustang,451,14493732,Diesel,Coupe,23,166677918,2018-09-21,26179474.58,USA,2023-08-22,New York,North,15.26
322,Nissan Altima,379,5953866,Petrol,Sedan,14,66683299,2024-03-21,5706500.78,USA,2024-11-15,Maryland,South,3.91
323,Chevrolet Silverado,110,12185356,Diesel,Pickup Truck,16,129977136,2021-02-26,8637682.05,USA,2021-08-01,North Dakota,South,6.44
324,BMW 3 Series,221,17755596,EV,Sedan,8,56817907,2023-02-02,12631586.84,USA,2024-07-16,Oregon,West,0.52
325,Toyota Corolla,343,8861507,EV,Sedan,3,26584521,2024-08-15,5356341.76,USA,2024-11-17,Louisiana,North,20.19
326,Tesla Model S,556,4254759,EV,Sedan,4,5415148,2021-01-14,1170110.68,USA,2024-11-08,Wisconsin,West,19.09
327,Tesla Model S,176,16322695,Diesel,Sedan,3,31161509,2022-12-10,5968043.06,USA,2023-04-20,Nevada,East,3.55
328,Nissan Altima,496,2524686,Petrol,Sedan,17,34335729,2018-07-15,2843704.15,USA,2024-11-24,Virginia,North,2.59
329,Chevrolet Silverado,548,6453219,Petrol,Pickup Truck,2,17208585,2024-09-15,4205551.07,USA,2024-10-13,Wyoming,North,13.92
330,Toyota Corolla,225,8318927,Diesel,Sedan,3,24956781,2019-04-13,2423688.38,USA,2020-08-12,Utah,South,23.07
331,Honda Civic,585,14189483,Diesel,Sedan,19,134800088,2020-03-25,14450256.84,USA,2022-06-30,Delaware,South,22.57
332,Ford F-150,247,5925909,EV,Pickup Truck,20,88888635,2020-12-30,6752838.51,USA,2023-07-07,Massachusetts,North,10.33
333,BMW 3 Series,285,13192128,Petrol,Sedan,10,26384256,2021-05-23,4487520.72,USA,2024-08-07,Mississippi,East,10.56
334,Hyundai Sonata,595,11156742,Petrol,Sedan,3,26776180,2022-11-04,1800083.16,USA,2024-10-17,California,West,19.22
335,Ford Mustang,444,6454152,EV,Coupe,13,20975994,2021-08-01,1653216.41,USA,2022-05-29,Indiana,East,23.42
336,Toyota Corolla,581,12903866,Diesel,Sedan,6,77423196,2018-04-03,18352524.73,USA,2023-04-17,Colorado,South,6.13
337,BMW 3 Series,326,7842034,EV,Sedan,23,36073358,2021-04-11,7856053.61,USA,2022-11-13,Alabama,North,19.25
338,Nissan Altima,519,4436526,EV,Sedan,11,19520714,2020-11-19,2579586.79,USA,2022-05-24,Pennsylvania,East,19.12
339,Honda Civic,506,2222067,Petrol,Sedan,13,28886871,2022-08-11,6245099.26,USA,2022-09-12,Idaho,West,11.21
340,Honda Civic,339,5261893,EV,Sedan,23,121023539,2022-05-17,20927605.92,USA,2023-06-02,Illinois,South,13.16
341,Chevrolet Silverado,467,9286063,EV,Pickup Truck,1,12381417,2018-03-14,2408854.9,USA,2021-10-18,Alaska,East,7.32
342,Ford F-150,230,10649193,Diesel,Pickup Truck,7,111816526,2019-05-03,25419816.72,USA,2019-12-05,Massachusetts,East,6.69
343,Toyota Corolla,183,7496522,Diesel,Sedan,17,63720437,2020-08-27,13436838.06,USA,2020-11-19,South Carolina,East,24.58
344,Audi Q7,209,16973452,EV,SUV,14,74258856,2018-06-13,13345300.84,USA,2022-01-16,Nevada,East,15.39
345,Chevrolet Silverado,543,4683050,Petrol,Pickup Truck,25,156101670,2022-04-03,12250359.22,USA,2022-12-25,Idaho,North,8.68
346,Honda Civic,199,5079100,Diesel,Sedan,9,22855950,2021-05-30,2865921.78,USA,2024-07-22,Idaho,South,2.28
347,Toyota Corolla,373,1860479,EV,Sedan,5,4651197,2021-05-31,379447.85,USA,2023-02-27,Louisiana,South,1.32
348,Honda Civic,433,12614834,EV,Sedan,4,50459336,2022-01-27,10588681.05,USA,2023-03-18,Colorado,South,4.39
349,Tesla Model S,403,8786950,Diesel,Sedan,7,39141871,2018-10-29,9228566.75,USA,2023-11-12,North Carolina,North,22.65
350,Nissan Altima,218,6371765,Diesel,Sedan,9,22938354,2020-01-25,1991510.71,USA,2023-10-10,North Dakota,West,22.48
351,Nissan Altima,404,8994868,Diesel,Sedan,22,158309676,2023-07-12,20692166.49,USA,2024-09-28,Massachusetts,North,4.53
352,Ford F-150,244,5742080,Petrol,Pickup Truck,3,25839360,2019-05-30,2742553.59,USA,2020-03-09,Nebraska,East,6.46
353,BMW 3 Series,321,1799584,Petrol,Sedan,16,11517340,2024-07-15,2693113.34,USA,2024-10-01,North Dakota,North,3.72
354,Ford Mustang,511,16452577,EV,Coupe,22,180978349,2019-11-10,32845594.48,USA,2023-08-30,Delaware,East,4.25
355,Tesla Model S,213,1568106,EV,Sedan,21,20955599,2024-02-07,1142260.56,USA,2024-03-05,North Carolina,North,10.69
356,Honda Civic,130,12959589,EV,Sedan,7,90717123,2024-09-30,20199230.57,USA,2024-10-19,Georgia,East,22.53
357,Honda Civic,477,7334631,Petrol,Sedan,11,80680941,2023-10-10,19202280.88,USA,2024-09-19,South Carolina,North,5.75
358,Ford F-150,306,6131141,Diesel,Pickup Truck,24,110360538,2020-05-29,9747743.44,USA,2024-07-03,Wyoming,North,14.69
359,Tesla Model S,483,5844197,Diesel,Sedan,2,7438069,2018-01-10,787942.55,USA,2024-10-20,California,South,11.27
360,Hyundai Sonata,188,6320051,EV,Sedan,24,121344979,2022-11-12,15354565.17,USA,2024-08-19,Massachusetts,East,5.99
361,Toyota Corolla,523,13945702,Diesel,Sedan,17,118538467,2020-10-03,26123195.84,USA,2021-03-16,West Virginia,South,17.04
362,Audi Q7,125,8182030,Diesel,SUV,19,48580805,2024-02-15,10287016.04,USA,2024-11-25,Massachusetts,South,17.85
363,Honda Civic,132,13826055,EV,Sedan,7,96782385,2023-12-23,21447137.79,USA,2024-11-10,Nevada,North,10.37
364,Nissan Altima,276,12950069,Petrol,Sedan,19,196841048,2023-11-10,23397839.07,USA,2024-09-23,Maine,East,13.28
365,Hyundai Sonata,126,3785662,EV,Sedan,13,39370884,2018-11-13,4001331.52,USA,2023-05-16,Missouri,West,21.38
366,Chevrolet Silverado,430,9294274,Petrol,Pickup Truck,16,99138931,2021-11-19,24705868.89,USA,2024-03-06,Idaho,East,17.55
367,Audi Q7,305,9083947,Diesel,SUV,9,12774300,2021-05-14,1762223.35,USA,2021-08-21,Oregon,North,22.81
368,Ford Mustang,365,8754402,Diesel,Coupe,6,26263206,2024-02-06,6461968.53,USA,2024-04-09,Alabama,North,8.37
369,Hyundai Sonata,122,13330683,Diesel,Sedan,19,101313190,2021-08-25,11806258.39,USA,2021-12-01,Colorado,North,15.46
370,Toyota Corolla,362,4710409,EV,Sedan,14,65945726,2022-07-16,7362854.44,USA,2023-06-09,Washington,North,15.42
371,Tesla Model S,311,3228524,Diesel,Sedan,24,24654184,2020-06-11,1690365.56,USA,2022-11-17,Missouri,East,20.86
372,Tesla Model S,110,2327451,Petrol,Sedan,15,22216582,2024-08-12,1911437.76,USA,2024-08-24,Arkansas,North,20.66
373,Hyundai Sonata,345,6453155,EV,Sedan,13,67112812,2023-08-22,11615527.08,USA,2023-12-08,Oklahoma,West,14.55
374,Hyundai Sonata,130,13831233,Diesel,Sedan,23,254494687,2019-09-09,49022907.81,USA,2019-09-21,Minnesota,North,11.45
375,Ford Mustang,501,6485728,EV,Coupe,4,12971457,2019-11-26,3083510.11,USA,2022-07-27,Virginia,South,23.38
376,Ford F-150,372,8199950,Petrol,Pickup Truck,1,12299925,2024-07-20,1888927.83,USA,2024-08-16,Michigan,North,11.51
377,Tesla Model S,536,14844233,Diesel,Sedan,17,80293810,2020-01-18,8344992.69,USA,2024-03-19,Arizona,South,14.61
378,Tesla Model S,349,6774698,EV,Sedan,6,25867031,2019-08-29,5058494.89,USA,2021-03-09,Massachusetts,North,22.64
379,Nissan Altima,193,1289100,Diesel,Sedan,16,8250240,2021-03-06,1525050.7,USA,2023-12-05,Mississippi,East,8.81
380,Toyota Corolla,490,2647868,Petrol,Sedan,2,2647868,2021-09-30,586419.07,USA,2022-04-30,Vermont,West,10.18
381,Audi Q7,320,8353841,Petrol,SUV,16,41769208,2018-07-10,3851020.57,USA,2024-06-14,Oregon,East,15.07
382,BMW 3 Series,350,18970482,Diesel,Sedan,18,136587470,2024-09-04,16735439.25,USA,2024-09-14,Wyoming,South,16.24
383,Tesla Model S,539,8171905,Diesel,Sedan,17,88405159,2023-03-28,18257658.83,USA,2024-08-14,New York,East,19.97
384,Tesla Model S,282,16288582,EV,Sedan,12,62192768,2021-01-28,3545422.64,USA,2023-01-03,Vermont,West,9.08
385,Tesla Model S,284,13826303,Petrol,Sedan,10,87985569,2018-04-20,10926231.46,USA,2020-08-04,Colorado,East,0.78
386,Audi Q7,138,21216601,Petrol,SUV,21,69616974,2020-12-09,3774436.18,USA,2021-09-22,California,West,3.65
387,Chevrolet Silverado,113,8729511,Diesel,Pickup Truck,1,5819674,2020-04-04,581318.68,USA,2021-07-21,Minnesota,East,3.9
388,Toyota Corolla,398,12508995,Petrol,Sedan,16,100071960,2020-03-08,21745363.3,USA,2024-08-18,Arizona,West,16.12
389,Nissan Altima,149,8426611,EV,Sedan,24,161790931,2019-02-27,14314008.51,USA,2022-11-01,Hawaii,South,19.11
390,Chevrolet Silverado,510,3921318,Diesel,Pickup Truck,19,99340056,2018-11-04,8841189.79,USA,2022-11-13,Maryland,North,0.19
391,Toyota Corolla,545,5275907,Petrol,Sedan,5,13189767,2021-05-27,1321358.9,USA,2023-08-16,Wisconsin,South,21.81
392,Honda Civic,316,6379953,EV,Sedan,15,47849647,2021-08-13,11382058.88,USA,2024-04-16,Texas,West,20.57
393,Hyundai Sonata,509,9295854,EV,Sedan,7,52056782,2019-08-26,8227940.18,USA,2021-01-02,Oklahoma,North,20.35
394,BMW 3 Series,418,20391129,EV,Sedan,24,97877419,2021-01-20,11199931.67,USA,2021-03-04,Montana,East,22.41
395,Hyundai Sonata,260,3367711,EV,Sedan,24,64660051,2018-01-12,14397108.53,USA,2022-06-16,North Dakota,North,11.31
396,Hyundai Sonata,126,6391110,EV,Sedan,16,81806208,2024-10-17,15240790.82,USA,2024-10-27,Wisconsin,North,4.2
397,Ford F-150,196,5184154,Diesel,Pickup Truck,7,54433617,2018-05-24,3165242.95,USA,2019-05-13,Louisiana,North,0.91
398,Chevrolet Silverado,202,5963328,Diesel,Pickup Truck,22,174924288,2023-12-17,25457794.84,USA,2024-08-26,Arizona,South,19.03
